"FL_DATE","ORIGIN","DEST","DEP_TIME","ARR_TIME",
2017-01-01,"SEA","LAX","0555","0940",
2017-01-01,"SLC","SEA","1831","1937",
2017-01-01,"SEA","PDX","0018","0119",
2017-01-01,"SFO","SEA","0730","0942",
2017-01-01,"SEA","LAX","0700","1022",
2017-01-01,"LAX","PDX","1146","1415",
2017-01-01,"LAX","PDX","1915","2147",
2017-01-01,"SEA","LAS","1224","1502",
2017-01-01,"PDX","SEA","0724","0846",
2017-01-01,"SEA","BLI","2313","0006",
2017-01-01,"LAX","SEA","2321","0158",
2017-01-01,"PDX","LAX","1605","1825",
2017-01-01,"LAX","SEA","1948","2244",
2017-01-01,"SEA","LAX","2206","0049",
2017-01-01,"SEA","LAX","0915","1337",
2017-01-01,"LAX","PDX","1705","1941",
2017-01-01,"LAX","SEA","0702","0951",
2017-01-01,"SEA","LAX","","",
2017-01-01,"LAX","SEA","1724","2004",
2017-01-01,"SEA","LAX","2135","0004",
2017-01-01,"SEA","LAX","0527","0839",
2017-01-01,"LAX","SEA","1808","2059",
2017-01-01,"SEA","LAX","1334","1638",
2017-01-01,"LAX","SEA","2310","0143",
2017-01-01,"SEA","LAX","1959","2306",
2017-01-01,"SEA","LAX","0643","1158",
2017-01-01,"LAX","SEA","2353","0236",
2017-01-01,"SEA","LAX","1603","1858",
2017-01-01,"LAX","SEA","","",
2017-01-01,"LAX","SEA","0557","0953",
2017-01-01,"LAX","SEA","1724","2011",
2017-01-01,"SAN","SEA","0959","1259",
2017-01-01,"ONT","SEA","1939","2236",
2017-01-01,"SEA","LAX","1030","1407",
2017-01-01,"SAN","SEA","1604","1859",
2017-01-01,"SEA","SAN","2115","2347",
2017-01-01,"LAX","SEA","1950","2242",
2017-01-01,"SEA","SAN","1217","1517",
2017-01-01,"SEA","SAN","1733","2005",
2017-01-01,"SAN","SEA","0833","1201",
2017-01-01,"SAN","SEA","2308","0151",
2017-01-01,"SEA","SAN","2138","0027",
2017-01-01,"SAN","SEA","0726","1033",
2017-01-01,"SEA","SNA","1309","1604",
2017-01-01,"SNA","SEA","","",
2017-01-01,"SEA","SNA","","",
2017-01-01,"SNA","SEA","2057","2335",
2017-01-01,"SEA","SNA","","",
2017-01-01,"SNA","SEA","1640","1935",
2017-01-01,"SEA","SNA","1915","2156",
2017-01-01,"LAX","SEA","1514","1756",
2017-01-01,"SNA","SEA","","",
2017-01-01,"SEA","SNA","2021","2246",
2017-01-01,"SEA","BUR","1518","1807",
2017-01-01,"SEA","BUR","","",
2017-01-01,"BUR","SEA","","",
2017-01-01,"SEA","BUR","1935","2206",
2017-01-01,"SNA","SEA","0843","1213",
2017-01-01,"SEA","SNA","1648","2018",
2017-01-01,"LAX","PDX","0553","0823",
2017-01-01,"SEA","ONT","","",
2017-01-01,"BUR","SEA","0846","1148",
2017-01-01,"PSP","SEA","1038","1320",
2017-01-01,"SEA","ONT","2031","2258",
2017-01-01,"PSP","PDX","1221","1444",
2017-01-01,"ONT","SEA","","",
2017-01-01,"SEA","ONT","1636","1859",
2017-01-01,"PDX","SNA","0635","0847",
2017-01-01,"LAX","PDX","2053","2324",
2017-01-01,"BLI","SEA","1040","1220",
2017-01-01,"ONT","SEA","0714","1010",
2017-01-01,"SEA","PSP","0854","1139",
2017-01-01,"PDX","LAX","0930","1143",
2017-01-01,"LAX","SEA","1449","1729",
2017-01-01,"PDX","SAN","2003","2219",
2017-01-01,"SEA","PSP","","",
2017-01-01,"PDX","LAX","0622","0845",
2017-01-01,"SEA","PSP","0735","1005",
2017-01-01,"PDX","LAX","1748","2012",
2017-01-01,"LAX","PDX","0650","0919",
2017-01-01,"PDX","LAX","2026","2303",
2017-01-01,"LAX","PDX","1414","1638",
2017-01-01,"PDX","LAX","1206","1421",
2017-01-01,"PDX","LAX","2013","2228",
2017-01-01,"SAN","PDX","1359","1644",
2017-01-01,"PDX","SAN","1054","1307",
2017-01-01,"SAN","PDX","0636","0905",
2017-01-01,"BUR","SEA","1847","2131",
2017-01-01,"PSP","SEA","1858","2201",
2017-01-01,"SNA","PDX","1854","2128",
2017-01-01,"SNA","PDX","1000","1222",
2017-01-01,"PDX","PSP","1543","1754",
2017-01-01,"PSP","SEA","","",
2017-01-01,"PDX","SNA","1553","1806",
2017-01-01,"SEA","LAS","","",
2017-01-01,"LAS","SEA","1901","2154",
2017-01-01,"SEA","LAS","1702","1925",
2017-01-01,"LAS","SEA","","",
2017-01-01,"SEA","AUS","2306","0558",
2017-01-01,"LAS","SEA","1542","1811",
2017-01-01,"LAS","SEA","2010","2251",
2017-01-01,"SEA","LAS","0757","1138",
2017-01-01,"GEG","SEA","1931","2049",
2017-01-01,"SEA","TUS","0934","1439",
2017-01-01,"LAS","SEA","0804","1128",
2017-01-01,"SEA","LAS","2028","2253",
2017-01-01,"LAS","SEA","1220","1506",
2017-01-01,"PDX","LAS","1722","1922",
2017-01-01,"LAS","PDX","2012","2241",
2017-01-01,"SEA","PHX","1842","2243",
2017-01-01,"LAS","SEA","1806","2038",
2017-01-01,"PDX","LAS","2209","0015",
2017-01-01,"PHX","SEA","1348","1554",
2017-01-01,"PDX","LAS","0753","0950",
2017-01-01,"LAS","PDX","1248","1511",
2017-01-01,"BLI","LAS","1601","1826",
2017-01-01,"PHX","SEA","0547","0802",
2017-01-01,"PHX","SEA","1656","1854",
2017-01-01,"SEA","PHX","0825","1307",
2017-01-01,"PHX","SEA","0800","1012",
2017-01-01,"PDX","PHX","1958","2325",
2017-01-01,"TUS","SEA","1523","1734",
2017-01-01,"PDX","PHX","0857","1230",
2017-01-01,"PHX","SEA","1955","2216",
2017-01-01,"LAS","BLI","1242","1521",
2017-01-01,"PDX","DFW","0948","1602",
2017-01-01,"DFW","SEA","1552","1925",
2017-01-01,"SEA","PHX","2053","0042",
2017-01-01,"DFW","PDX","1658","1853",
2017-01-01,"SEA","PHX","1213","1609",
2017-01-01,"SAT","SEA","1856","2124",
2017-01-01,"SEA","DFW","0704","1450",
2017-01-01,"PHX","PDX","1320","1508",
2017-01-01,"SEA","DFW","0009","0647",
2017-01-01,"SEA","DFW","1404","2012",
2017-01-01,"PHX","PDX","0650","0837",
2017-01-01,"DFW","SEA","0814","1033",
2017-01-01,"DFW","SEA","2101","2308",
2017-01-01,"SEA","DEN","","",
2017-01-01,"DEN","SEA","","",
2017-01-01,"SEA","AUS","1304","1905",
2017-01-01,"AUS","SEA","1953","2209",
2017-01-01,"DEN","SEA","","",
2017-01-01,"SEA","DEN","","",
2017-01-01,"DEN","SEA","1901","2051",
2017-01-01,"SEA","LAS","1500","1721",
2017-01-01,"DEN","SEA","1500","1643",
2017-01-01,"SEA","DEN","2006","0006",
2017-01-01,"SEA","LAS","0838","1150",
2017-01-01,"SEA","DEN","1434","1800",
2017-01-01,"PDX","ORD","1037","1631",
2017-01-01,"ORD","PDX","1753","2006",
2017-01-01,"SEA","PHX","1508","1909",
2017-01-01,"SEA","SAT","1146","1801",
2017-01-01,"SEA","GEG","2215","2332",
2017-01-01,"GEG","SEA","0533","0727",
2017-01-01,"SEA","GEG","1736","1836",
2017-01-01,"SEA","GEG","2343","0049",
2017-01-01,"GEG","SEA","0649","0828",
2017-01-01,"PHL","SEA","1904","2155",
2017-01-01,"SEA","SLC","","",
2017-01-01,"SLC","SEA","","",
2017-01-01,"SEA","SLC","2111","0020",
2017-01-01,"SEA","STL","1915","0117",
2017-01-01,"STL","SEA","1952","2210",
2017-01-01,"PDX","SLC","1621","1927",
2017-01-01,"SLC","PDX","2019","2111",
2017-01-01,"SAN","SLC","0025","0306",
2017-01-01,"SEA","BWI","0916","1725",
2017-01-01,"SLC","SEA","1223","1334",
2017-01-01,"SLC","SAN","0805","0857",
2017-01-01,"LAX","SLC","1952","2232",
2017-01-01,"SLC","LAX","0557","0636",
2017-01-01,"SEA","SLC","0717","1132",
2017-01-01,"RDU","SEA","2019","2255",
2017-01-01,"SEA","IAD","","",
2017-01-01,"IAD","SEA","","",
2017-01-01,"ANC","SEA","0454","0939",
2017-01-01,"SEA","IAH","1047","1728",
2017-01-01,"OMA","SEA","","",
2017-01-01,"SEA","IAH","2335","0553",
2017-01-01,"SEA","BNA","1133","1805",
2017-01-01,"BNA","SEA","1857","2143",
2017-01-01,"SEA","FLL","2203","0657",
2017-01-01,"SEA","MCI","2005","0122",
2017-01-01,"BWI","LAX","0721","1010",
2017-01-01,"LAX","BWI","2245","0630",
2017-01-01,"SEA","MCI","1226","1801",
2017-01-01,"SLC","SFO","0613","0707",
2017-01-01,"SFO","SLC","2128","2359",
2017-01-01,"SEA","ATL","1045","1925",
2017-01-01,"SEA","STL","1250","1903",
2017-01-01,"ATL","SEA","0701","0934",
2017-01-01,"SEA","ATL","1615","0012",
2017-01-01,"SEA","RDU","1016","1923",
2017-01-01,"IAH","SEA","1828","2054",
2017-01-01,"SEA","ANC","2147","0038",
2017-01-01,"SEA","CHS","0844","1815",
2017-01-01,"EWR","PDX","1549","1842",
2017-01-01,"MCI","SEA","1913","2048",
2017-01-01,"SAN","MCO","0959","1731",
2017-01-01,"BWI","SEA","1827","2104",
2017-01-01,"MCO","SAN","2024","2242",
2017-01-01,"PDX","DCA","0955","1740",
2017-01-01,"BOS","SAN","1803","2132",
2017-01-01,"SEA","TPA","","",
2017-01-01,"DCA","PDX","1943","2221",
2017-01-01,"SAN","EWR","0949","1825",
2017-01-01,"EWR","SAN","1924","2249",
2017-01-01,"PDX","EWR","0650","1449",
2017-01-01,"ABQ","SEA","1716","1924",
2017-01-01,"ATL","SEA","2034","2242",
2017-01-01,"MSY","SEA","1956","2255",
2017-01-01,"SEA","MSY","1218","1907",
2017-01-01,"CHS","SEA","1908","2148",
2017-01-01,"TPA","SEA","","",
2017-01-01,"SEA","DTW","0905","1726",
2017-01-01,"DTW","SEA","1817","1955",
2017-01-01,"SEA","ABQ","1226","1621",
2017-01-01,"SAN","BOS","0832","1641",
2017-01-01,"SMF","SEA","1945","2142",
2017-01-01,"OGG","SMF","1142","1824",
2017-01-01,"KOA","PDX","1150","1914",
2017-01-01,"SJC","OGG","0833","1226",
2017-01-01,"OGG","SAN","1803","0056",
2017-01-01,"SEA","LIH","1833","2247",
2017-01-01,"PDX","OGG","1128","1548",
2017-01-01,"LIH","PDX","1557","2315",
2017-01-01,"OAK","OGG","0704","1036",
2017-01-01,"OGG","SJC","1523","2203",
2017-01-01,"BLI","OGG","1001","1434",
2017-01-01,"LIH","SEA","2345","0720",
2017-01-01,"OGG","SEA","1311","2049",
2017-01-01,"OGG","PDX","0025","0734",
2017-01-01,"SEA","SMF","0633","0935",
2017-01-01,"SMF","OGG","1041","1424",
2017-01-01,"KOA","OAK","1858","0133",
2017-01-01,"OAK","HNL","0854","1238",
2017-01-01,"SAN","OGG","0716","1136",
2017-01-01,"HNL","SJC","1906","0142",
2017-01-01,"SEA","OGG","1712","2205",
2017-01-01,"LIH","SEA","1409","2154",
2017-01-01,"PDX","HNL","0726","1122",
2017-01-01,"HNL","PDX","1220","1951",
2017-01-01,"OGG","OAK","1649","2336",
2017-01-01,"PDX","LIH","0855","1315",
2017-01-01,"SEA","KOA","1334","1801",
2017-01-01,"SEA","HNL","1305","1805",
2017-01-01,"KOA","SEA","2342","0738",
2017-01-01,"PDX","KOA","0930","1358",
2017-01-01,"KOA","SJC","1508","2212",
2017-01-01,"HNL","SEA","0852","1631",
2017-01-01,"SEA","OGG","1256","1718",
2017-01-01,"OGG","PDX","1228","1944",
2017-01-01,"PDX","OGG","1820","2311",
2017-01-01,"SAN","KOA","0741","1206",
2017-01-01,"SJC","LIH","0749","1148",
2017-01-01,"LIH","OAK","1814","0048",
2017-01-01,"OGG","ANC","1523","2227",
2017-01-01,"ANC","HNL","1320","1828",
2017-01-01,"HNL","ANC","2144","0447",
2017-01-01,"KOA","ANC","1040","1804",
2017-01-01,"SEA","KOA","1839","2250",
2017-01-01,"KOA","SEA","1258","2039",
2017-01-01,"OGG","SEA","2302","0650",
2017-01-01,"SEA","LIH","1245","1717",
2017-01-01,"OAK","KOA","0649","1048",
2017-01-01,"HNL","SAN","1640","2343",
2017-01-01,"SEA","HNL","1856","2337",
2017-01-01,"HNL","SEA","1337","2136",
2017-01-01,"SAN","HNL","1103","1542",
2017-01-01,"ATL","SEA","2003","2234",
2017-01-01,"SEA","ATL","1024","1905",
2017-01-01,"ATL","SEA","2103","2311",
2017-01-01,"SEA","ATL","1134","2014",
2017-01-01,"SEA","ATL","0630","1506",
2017-01-01,"LGA","FLL","1533","1853",
2017-01-01,"LAS","LGB","1218","1315",
2017-01-01,"RIC","BOS","1719","1837",
2017-01-01,"MCO","JFK","0558","0821",
2017-01-01,"JFK","RDU","1453","1638",
2017-01-01,"RDU","JFK","2101","2223",
2017-01-01,"BOS","DCA","1846","2010",
2017-01-01,"FLL","PVD","1302","1601",
2017-01-01,"PVD","FLL","1648","2022",
2017-01-01,"MCO","LGA","1754","2009",
2017-01-01,"JFK","FLL","1958","2248",
2017-01-01,"JFK","PDX","2128","0042",
2017-01-01,"PDX","JFK","2234","0631",
2017-01-01,"BOS","JAX","1325","1614",
2017-01-01,"JAX","BOS","1705","1938",
2017-01-01,"BWI","MCO","1351","1603",
2017-01-01,"MCO","BWI","1431","1647",
2017-01-01,"DCA","MCO","1136","1354",
2017-01-01,"BOS","LGA","1507","1609",
2017-01-01,"LGA","BOS","1747","1843",
2017-01-01,"MCO","SJU","1648","2022",
2017-01-01,"SJU","MCO","0609","0815",
2017-01-01,"BOS","DTW","1628","1834",
2017-01-01,"BOS","CLT","0840","1114",
2017-01-01,"CLT","BOS","1205","1420",
2017-01-01,"LAS","JFK","0018","0748",
2017-01-01,"HPN","RSW","0720","1028",
2017-01-01,"RSW","HPN","1218","1507",
2017-01-01,"FLL","SJU","1808","2141",
2017-01-01,"PBI","JFK","1809","2056",
2017-01-01,"PBI","LGA","2010","2249",
2017-01-01,"RSW","BOS","1633","1938",
2017-01-01,"BOS","FLL","1842","2159",
2017-01-01,"LGA","FLL","2157","0055",
2017-01-01,"FLL","LGA","1811","2048",
2017-01-01,"JFK","CHS","0656","0909",
2017-01-01,"CHS","JFK","0959","1140",
2017-01-01,"DCA","FLL","0601","0824",
2017-01-01,"BOS","RIC","2058","2232",
2017-01-01,"MCO","JFK","1916","2150",
2017-01-01,"BOS","PIT","0608","0802",
2017-01-01,"PIT","BOS","0842","1007",
2017-01-01,"EWR","SJU","0641","1104",
2017-01-01,"SJU","EWR","1430","1743",
2017-01-01,"MCO","HPN","2319","0139",
2017-01-01,"JFK","AUS","2055","0009",
2017-01-01,"MSY","BOS","0648","1048",
2017-01-01,"BOS","MSY","1946","2235",
2017-01-01,"SJU","JFK","1747","2058",
2017-01-01,"JFK","IAD","0801","0915",
2017-01-01,"IAD","JFK","0953","1054",
2017-01-01,"JAX","FLL","1603","1717",
2017-01-01,"FLL","JAX","1841","2018",
2017-01-01,"BOS","JFK","1844","1958",
2017-01-01,"JFK","BOS","1240","1344",
2017-01-01,"BOS","PBI","0730","1044",
2017-01-01,"JFK","LAX","2133","0109",
2017-01-01,"MCO","DCA","0854","1048",
2017-01-01,"BOS","LGA","1715","1819",
2017-01-01,"LGA","BOS","1927","2030",
2017-01-01,"SJU","MCO","1310","1511",
2017-01-01,"DTW","BOS","1928","2109",
2017-01-01,"DCA","SJU","0844","1341",
2017-01-01,"SJU","DCA","1840","2127",
2017-01-01,"BOS","MCO","1858","2206",
2017-01-01,"MCO","BOS","2132","0011",
2017-01-01,"RSW","BOS","1901","2154",
2017-01-01,"LGA","FLL","2215","0057",
2017-01-01,"JFK","CHS","1452","1723",
2017-01-01,"CHS","JFK","1817","1959",
2017-01-01,"FLL","DCA","0841","1052",
2017-01-01,"ROC","JFK","1450","1550",
2017-01-01,"JFK","ROC","1259","1408",
2017-01-01,"EWR","SJU","2316","0345",
2017-01-01,"TPA","BOS","1714","2019",
2017-01-01,"JFK","SJU","0519","0947",
2017-01-01,"SJU","JFK","1057","1350",
2017-01-01,"FLL","EWR","0834","1108",
2017-01-01,"JFK","IAD","1702","1807",
2017-01-01,"JAX","BOS","1233","1454",
2017-01-01,"JFK","SFO","1959","2353",
2017-01-01,"LGB","AUS","0955","1429",
2017-01-01,"AUS","LGB","1533","1634",
2017-01-01,"JFK","BOS","0940","1042",
2017-01-01,"MSY","FLL","1039","1324",
2017-01-01,"FLL","MSY","0835","0935",
2017-01-01,"BOS","BWI","2108","2231",
2017-01-01,"BOS","LGA","1954","2109",
2017-01-01,"MCO","SJU","2059","0036",
2017-01-01,"SJU","MCO","0454","0657",
2017-01-01,"SFO","LGB","1319","1429",
2017-01-01,"LGB","SFO","1726","1850",
2017-01-01,"BDL","MCO","1944","2303",
2017-01-01,"EWR","PBI","2012","2302",
2017-01-01,"PBI","EWR","2000","2235",
2017-01-01,"HPN","TPA","1335","1625",
2017-01-01,"BOS","MCO","2124","0024",
2017-01-01,"FLL","SJU","0857","1220",
2017-01-01,"SJU","FLL","1947","2132",
2017-01-01,"BDL","FLL","1855","2202",
2017-01-01,"FLL","BDL","2051","2347",
2017-01-01,"HPN","PBI","2036","2339",
2017-01-01,"PBI","HPN","0647","0925",
2017-01-01,"FLL","LGA","2116","2346",
2017-01-01,"JFK","CHS","2133","2347",
2017-01-01,"CHS","JFK","2053","2227",
2017-01-01,"DCA","FLL","1222","1501",
2017-01-01,"FLL","DCA","1011","1229",
2017-01-01,"RIC","BOS","0800","0924",
2017-01-01,"MCO","HPN","1856","2125",
2017-01-01,"JFK","FLL","1041","1403",
2017-01-01,"FLL","JFK","0458","0735",
2017-01-01,"JFK","SJU","0013","0441",
2017-01-01,"SJU","JFK","0559","0909",
2017-01-01,"JFK","IAD","2159","2318",
2017-01-01,"EWR","RSW","1514","1850",
2017-01-01,"RSW","EWR","1949","2224",
2017-01-01,"SYR","JFK","1845","2001",
2017-01-01,"PDX","LGB","1427","1647",
2017-01-01,"LGB","PDX","1056","1334",
2017-01-01,"BWI","BOS","1847","2023",
2017-01-01,"TPA","BDL","2246","0119",
2017-01-01,"MCO","BOS","0608","0849",
2017-01-01,"FLL","SJU","1427","1746",
2017-01-01,"SJU","FLL","1648","1827",
2017-01-01,"ORD","SJU","0654","1322",
2017-01-01,"RSW","BOS","1027","1327",
2017-01-01,"HPN","PBI","0820","1128",
2017-01-01,"FLL","LGA","1206","1440",
2017-01-01,"DCA","FLL","1837","2113",
2017-01-01,"FLL","DCA","1510","1723",
2017-01-01,"DCA","RSW","0847","1136",
2017-01-01,"RSW","DCA","1122","1325",
2017-01-01,"BOS","RDU","2055","2253",
2017-01-01,"BOS","PIT","1336","1513",
2017-01-01,"MCO","BUF","1947","2212",
2017-01-01,"FLL","DTW","2033","2315",
2017-01-01,"JFK","FLL","1520","1903",
2017-01-01,"FLL","JFK","1939","2210",
2017-01-01,"SJU","JFK","2115","0003",
2017-01-01,"RSW","JFK","0709","0940",
2017-01-01,"BTV","JFK","1058","1207",
2017-01-01,"JFK","BTV","0907","1016",
2017-01-01,"SFO","LGB","1938","2051",
2017-01-01,"SJU","FLL","1434","1613",
2017-01-01,"BOS","CHS","1038","1304",
2017-01-01,"CHS","BOS","1355","1600",
2017-01-01,"JFK","JAX","2121","2343",
2017-01-01,"JAX","JFK","0617","0830",
2017-01-01,"FLL","DCA","1222","1438",
2017-01-01,"PIT","BOS","1559","1716",
2017-01-01,"JFK","FLL","0810","1109",
2017-01-01,"FLL","JFK","0657","0944",
2017-01-01,"JFK","SFO","2121","0112",
2017-01-01,"SFO","JFK","2134","0531",
2017-01-01,"EWR","MCO","1329","1609",
2017-01-01,"MCO","EWR","0954","1213",
2017-01-01,"JFK","RSW","1629","1957",
2017-01-01,"BTV","JFK","1424","1538",
2017-01-01,"JFK","BTV","1232","1343",
2017-01-01,"SYR","FLL","0657","0955",
2017-01-01,"FLL","SYR","2240","0124",
2017-01-01,"FLL","SJU","0723","1046",
2017-01-01,"BOS","DCA","0653","0831",
2017-01-01,"FLL","JFK","2143","0010",
2017-01-01,"BNA","BOS","0948","1259",
2017-01-01,"BOS","BNA","0652","0852",
2017-01-01,"IAD","JFK","2018","2138",
2017-01-01,"JFK","SYR","2248","2347",
2017-01-01,"LGB","PDX","1918","2143",
2017-01-01,"EWR","MCO","0752","1028",
2017-01-01,"BOS","SFO","1031","1418",
2017-01-01,"BOS","DTW","2012","2220",
2017-01-01,"BOS","CLE","2031","2238",
2017-01-01,"FLL","SJU","0041","0409",
2017-01-01,"MCO","JFK","1220","1447",
2017-01-01,"BOS","PIT","1740","1924",
2017-01-01,"PIT","BOS","2005","2127",
2017-01-01,"ORH","MCO","1623","1934",
2017-01-01,"MCO","ORH","1312","1550",
2017-01-01,"HPN","MCO","0621","0859",
2017-01-01,"JFK","FLL","2259","0146",
2017-01-01,"FLL","JFK","1509","1746",
2017-01-01,"JFK","SJU","1358","1827",
2017-01-01,"SJU","JFK","1933","2243",
2017-01-01,"BNA","BOS","1920","2237",
2017-01-01,"BOS","BNA","1632","1843",
2017-01-01,"BOS","BUF","1720","1852",
2017-01-01,"BUF","BOS","1931","2041",
2017-01-01,"MCO","SJU","0936","1316",
2017-01-01,"EWR","PBI","1050","1340",
2017-01-01,"PBI","EWR","1430","1710",
2017-01-01,"HPN","PBI","1130","1411",
2017-01-01,"DFW","PNS","1056","1239",
2017-01-01,"PNS","DFW","1307","1458",
2017-01-01,"CLL","DFW","1824","1950",
2017-01-01,"DFW","BTR","2128","2251",
2017-01-01,"DFW","SHV","2040","2156",
2017-01-01,"SPI","DFW","1805","2001",
2017-01-01,"BTR","DFW","1809","2002",
2017-01-01,"ORD","TUL","1353","1548",
2017-01-01,"TYS","ORD","1136","1215",
2017-01-01,"DFW","CLL","1700","1800",
2017-01-01,"FSM","DFW","1417","1523",
2017-01-01,"DFW","MLU","1629","1735",
2017-01-01,"LFT","DFW","1414","1541",
2017-01-01,"DFW","SJT","2309","0012",
2017-01-01,"CLL","DFW","1021","1119",
2017-01-01,"DFW","HOU","1535","1653",
2017-01-01,"DFW","MOB","1728","1937",
2017-01-01,"MOB","DFW","2023","2207",
2017-01-01,"DFW","MLU","0847","0946",
2017-01-01,"GPT","DFW","0636","0825",
2017-01-01,"DFW","GCK","2209","2336",
2017-01-01,"SPI","DFW","0543","0748",
2017-01-01,"GCK","DFW","1332","1450",
2017-01-01,"DFW","BRO","0852","1025",
2017-01-01,"SHV","DFW","0702","0805",
2017-01-01,"DFW","SHV","1104","1207",
2017-01-01,"TYS","DFW","0809","0947",
2017-01-01,"GPT","DFW","1425","1635",
2017-01-01,"LCH","DFW","1855","2002",
2017-01-01,"BRO","DFW","1102","1226",
2017-01-01,"DFW","SPI","1330","1512",
2017-01-01,"DFW","LAW","1223","1310",
2017-01-01,"LAW","DFW","1340","1449",
2017-01-01,"DFW","LFT","0839","0959",
2017-01-01,"LFT","DFW","0609","0743",
2017-01-01,"DFW","JAN","1421","1539",
2017-01-01,"JAN","DFW","1606","1745",
2017-01-01,"DFW","SAF","1508","1608",
2017-01-01,"DFW","SAF","","",
2017-01-01,"DFW","DRO","1442","1535",
2017-01-01,"DRO","DFW","1621","1924",
2017-01-01,"DFW","JAN","1212","1331",
2017-01-01,"JAN","DFW","1403","1535",
2017-01-01,"DFW","GGG","1706","1802",
2017-01-01,"SHV","DFW","1531","1635",
2017-01-01,"DFW","LCH","1135","1259",
2017-01-01,"TXK","DFW","0659","0803",
2017-01-01,"AEX","DFW","1803","1926",
2017-01-01,"DFW","SHV","2030","2118",
2017-01-01,"DFW","LRD","1032","1148",
2017-01-01,"SHV","DFW","0758","0906",
2017-01-01,"DFW","GPT","1227","1357",
2017-01-01,"SPS","DFW","1016","1100",
2017-01-01,"SJT","DFW","1015","1125",
2017-01-01,"DFW","SJT","1448","1542",
2017-01-01,"LRD","DFW","1222","1339",
2017-01-01,"DFW","SPS","1344","1432",
2017-01-01,"TYS","DFW","1205","1331",
2017-01-01,"ACT","DFW","1433","1511",
2017-01-01,"DFW","AEX","1623","1737",
2017-01-01,"LCH","DFW","1308","1435",
2017-01-01,"DFW","SHV","1412","1506",
2017-01-01,"SHV","DFW","1231","1333",
2017-01-01,"DFW","LAW","2110","2203",
2017-01-01,"DFW","SPS","2038","2132",
2017-01-01,"DFW","SPI","1847","2028",
2017-01-01,"DFW","ACT","2322","2357",
2017-01-01,"LRD","DFW","1735","1847",
2017-01-01,"BTR","DFW","1742","1905",
2017-01-01,"DFW","GRI","2027","2210",
2017-01-01,"ACT","DFW","1000","1057",
2017-01-01,"DFW","SAF","1122","1220",
2017-01-01,"DFW","LFT","1848","2002",
2017-01-01,"HOU","DFW","1720","1818",
2017-01-01,"DFW","LCH","1708","1829",
2017-01-01,"DFW","GPT","2142","2311",
2017-01-01,"CLL","DFW","1328","1420",
2017-01-01,"DFW","BTR","1558","1710",
2017-01-01,"DFW","TYS","2033","2328",
2017-01-01,"DFW","AEX","2239","2336",
2017-01-01,"DFW","LAW","2024","2109",
2017-01-01,"LAW","DFW","2127","2203",
2017-01-01,"VPS","DFW","1859","2121",
2017-01-01,"BPT","DFW","1759","1918",
2017-01-01,"ORD","TYS","1831","2126",
2017-01-01,"TUL","ORD","1612","1757",
2017-01-01,"MLU","DFW","1802","1924",
2017-01-01,"DFW","ACT","1250","1330",
2017-01-01,"LFT","DFW","1025","1200",
2017-01-01,"ORD","TYS","0837","1103",
2017-01-01,"TYS","ORD","0634","0726",
2017-01-01,"DFW","TYS","1412","1712",
2017-01-01,"DFW","LFT","1216","1343",
2017-01-01,"SHV","DFW","1021","1130",
2017-01-01,"DFW","TYS","1627","1953",
2017-01-01,"TYS","DFW","2012","2135",
2017-01-01,"AEX","DFW","0618","0744",
2017-01-01,"DFW","LFT","2041","2214",
2017-01-01,"GGG","DFW","1833","1933",
2017-01-01,"DFW","TXK","1700","1805",
2017-01-01,"SPS","DFW","1524","1606",
2017-01-01,"DFW","SJT","1145","1246",
2017-01-01,"SJT","DFW","1307","1400",
2017-01-01,"MAF","DFW","1800","1919",
2017-01-01,"DFW","OKC","1832","1921",
2017-01-01,"SJT","DFW","1606","1657",
2017-01-01,"DFW","LRD","1554","1713",
2017-01-01,"TYR","DFW","1355","1442",
2017-01-01,"TXK","DFW","1840","1933",
2017-01-01,"MEI","DFW","0737","0923",
2017-01-01,"PIB","MEI","0648","0715",
2017-01-01,"DFW","MEI","2046","2218",
2017-01-01,"MEI","PIB","2237","2306",
2017-01-01,"IAH","ICT","2118","2258",
2017-01-01,"ABE","ORD","0634","0750",
2017-01-01,"GSP","IAH","0609","0805",
2017-01-01,"IAH","GSP","1026","1407",
2017-01-01,"IAH","CLE","1931","2258",
2017-01-01,"BNA","EWR","1234","1529",
2017-01-01,"ORD","PWM","1910","2236",
2017-01-01,"TUL","ORD","1447","1627",
2017-01-01,"CRP","IAH","1907","2000",
2017-01-01,"ORD","PWM","0957","1259",
2017-01-01,"IAH","BTR","1358","1502",
2017-01-01,"IAH","HOB","1115","1219",
2017-01-01,"BTV","EWR","1330","1450",
2017-01-01,"BUF","EWR","1503","1621",
2017-01-01,"ORD","IND","0728","0922",
2017-01-01,"CHS","IAH","1829","2032",
2017-01-01,"CID","ORD","1139","1241",
2017-01-01,"BNA","ORD","1105","1239",
2017-01-01,"IAH","LEX","1034","1345",
2017-01-01,"CRP","IAH","1045","1150",
2017-01-01,"IAH","CRW","1255","1616",
2017-01-01,"CWA","ORD","1715","1832",
2017-01-01,"IAH","OMA","2135","2344",
2017-01-01,"ERI","ORD","0602","0640",
2017-01-01,"ORD","PNS","0751","1005",
2017-01-01,"EVV","ORD","1525","1631",
2017-01-01,"EWR","BTV","1140","1243",
2017-01-01,"EWR","BUF","1303","1433",
2017-01-01,"EWR","CHS","1643","1841",
